place_id_x,place_id_y,road_distance
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJR5oqv5gsDogRKqyLD-s-zHY,2904
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJn5Pz6bwsDogRuKerVeP_zv4,2673
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJn2gRpa4sDogR1WNoXyHTkn0,702
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJo1w9aLssDogR686u5vc6n3o,2359
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJtWwe37wsDogRVIC0hVYvdMQ,2587
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJr7zdAKwsDogRrMIKO4_-HT0,862
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJ2WKRwsMsDogRbGtzLAXNAuw,3339
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJA-QLx64sDogRh3IwJOyxFLI,763
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJTd2xv-gsDogRwsjfQO5V1eE,4562
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJeTZC3aYsDogRuMFhXSacD-Q,1986
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJYYypDqQsDogRJ_itp7Hjk_Y,2172
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJTZHMAqUsDogRqyWVVG5_938,1758
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJ3YXd7X0rDogRvmRQk9Titww,4827
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJKcQCIaQsDogRMVQDi8SU-6Q,2257
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,2254
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJuY56XeksDogR-POEDSCayqc,4306
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJ333461crDogRZod39RtfW2Y,3175
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJx7nAdbssDogRrpx6SeVf2xQ,2104
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJi37F8KYsDogRC4jkglOf7WQ,1772
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJy0ULzq4sDogRAybixJbiFAI,1729
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJUfD_eJssDogR_TtOYNTGJxU,3773
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJlbzt3bosDogR8pGnOJVLrsQ,1969
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJie-jBaMsDogRJrvrH1RmvfY,3675
ChIJjdRoFFYrDogRz2dolVQVQ0c,ChIJ4apZenwrDogRKJ7BJ0S9vwc,5109
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJV0AwM30rDogR2sd-X0cgErU,3034
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJlUbZ4qMsDogR3tCinMzzKUg,1743
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4084
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJu_tp4r4sDogR_dRFCX8wCc8,2942
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ9Sszh6YsDogRUUo6zu8_TQY,1493
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJA5xPiqYsDogRBBCptdwsGEQ,1211
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJHzRIuaUsDogRP_AJdMSgzjI,1096
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJhU2sZqAsDogRtIzPkFS5qj0,2020
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJtRSxt28rDogRpo4hEqqjIGk,3935
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJh479BaAsDogRWa7hmywCQCQ,1865
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJD9Dsz6UsDogRu-9zC1mr2o8,1508
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJFakjbJcsDogRghZ0HYdk3Io,2677
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJjdRoFFYrDogRz2dolVQVQ0c,1531
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJXWmIuKMsDogRU9zDFF0QQ5M,0
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJdajrNrAsDogRyBKPsZKlwOs,1626
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJVXvUNKYsDogRQVDQyijJJbk,769
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJR5oqv5gsDogRKqyLD-s-zHY,2003
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJn5Pz6bwsDogRuKerVeP_zv4,2620
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJn2gRpa4sDogR1WNoXyHTkn0,901
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJo1w9aLssDogR686u5vc6n3o,2093
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJtWwe37wsDogRVIC0hVYvdMQ,2535
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJr7zdAKwsDogRrMIKO4_-HT0,1062
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ2WKRwsMsDogRbGtzLAXNAuw,3202
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJA-QLx64sDogRh3IwJOyxFLI,768
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJTd2xv-gsDogRwsjfQO5V1eE,4425
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJeTZC3aYsDogRuMFhXSacD-Q,1085
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1591
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJTZHMAqUsDogRqyWVVG5_938,1457
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ3YXd7X0rDogRvmRQk9Titww,3926
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJKcQCIaQsDogRMVQDi8SU-6Q,1356
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1947
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJuY56XeksDogR-POEDSCayqc,4168
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ333461crDogRZod39RtfW2Y,2274
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJx7nAdbssDogRrpx6SeVf2xQ,1809
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJi37F8KYsDogRC4jkglOf7WQ,872
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJy0ULzq4sDogRAybixJbiFAI,1594
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJUfD_eJssDogR_TtOYNTGJxU,2872
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJlbzt3bosDogR8pGnOJVLrsQ,1678
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJie-jBaMsDogRJrvrH1RmvfY,3537
ChIJXWmIuKMsDogRU9zDFF0QQ5M,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4208
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJV0AwM30rDogR2sd-X0cgErU,3922
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJlUbZ4qMsDogR3tCinMzzKUg,2631
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4971
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJu_tp4r4sDogR_dRFCX8wCc8,1834
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ9Sszh6YsDogRUUo6zu8_TQY,2380
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJA5xPiqYsDogRBBCptdwsGEQ,2098
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJHzRIuaUsDogRP_AJdMSgzjI,1983
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJhU2sZqAsDogRtIzPkFS5qj0,2907
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJtRSxt28rDogRpo4hEqqjIGk,4823
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJh479BaAsDogRWa7hmywCQCQ,2752
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJD9Dsz6UsDogRu-9zC1mr2o8,2396
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJFakjbJcsDogRghZ0HYdk3Io,2320
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJjdRoFFYrDogRz2dolVQVQ0c,1318
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJXWmIuKMsDogRU9zDFF0QQ5M,936
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJdajrNrAsDogRyBKPsZKlwOs,0
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJVXvUNKYsDogRQVDQyijJJbk,1657
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJR5oqv5gsDogRKqyLD-s-zHY,2891
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJn5Pz6bwsDogRuKerVeP_zv4,1746
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJn2gRpa4sDogR1WNoXyHTkn0,617
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJo1w9aLssDogR686u5vc6n3o,1433
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJtWwe37wsDogRVIC0hVYvdMQ,1660
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJr7zdAKwsDogRrMIKO4_-HT0,849
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ2WKRwsMsDogRbGtzLAXNAuw,3326
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJA-QLx64sDogRh3IwJOyxFLI,750
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJTd2xv-gsDogRwsjfQO5V1eE,4549
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJeTZC3aYsDogRuMFhXSacD-Q,1972
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1512
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJTZHMAqUsDogRqyWVVG5_938,1098
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ3YXd7X0rDogRvmRQk9Titww,4814
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJKcQCIaQsDogRMVQDi8SU-6Q,2243
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1594
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJuY56XeksDogR-POEDSCayqc,4292
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ333461crDogRZod39RtfW2Y,2413
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJx7nAdbssDogRrpx6SeVf2xQ,1178
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJi37F8KYsDogRC4jkglOf7WQ,1759
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJy0ULzq4sDogRAybixJbiFAI,1044
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJUfD_eJssDogR_TtOYNTGJxU,3759
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJlbzt3bosDogR8pGnOJVLrsQ,1047
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJie-jBaMsDogRJrvrH1RmvfY,1934
ChIJdajrNrAsDogRyBKPsZKlwOs,ChIJ4apZenwrDogRKJ7BJ0S9vwc,5096
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJV0AwM30rDogR2sd-X0cgErU,2268
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJlUbZ4qMsDogR3tCinMzzKUg,977
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,3317
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJu_tp4r4sDogR_dRFCX8wCc8,1942
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ9Sszh6YsDogRUUo6zu8_TQY,726
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJA5xPiqYsDogRBBCptdwsGEQ,897
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJHzRIuaUsDogRP_AJdMSgzjI,782
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJhU2sZqAsDogRtIzPkFS5qj0,1253
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJtRSxt28rDogRpo4hEqqjIGk,3169
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJh479BaAsDogRWa7hmywCQCQ,1098
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJD9Dsz6UsDogRu-9zC1mr2o8,742
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJFakjbJcsDogRghZ0HYdk3Io,1910
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJjdRoFFYrDogRz2dolVQVQ0c,1850
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJXWmIuKMsDogRU9zDFF0QQ5M,939
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJdajrNrAsDogRyBKPsZKlwOs,1369
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJVXvUNKYsDogRQVDQyijJJbk,0
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJR5oqv5gsDogRKqyLD-s-zHY,1237
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJn5Pz6bwsDogRuKerVeP_zv4,1853
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJn2gRpa4sDogR1WNoXyHTkn0,1220
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJo1w9aLssDogR686u5vc6n3o,1585
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJtWwe37wsDogRVIC0hVYvdMQ,1768
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJr7zdAKwsDogRrMIKO4_-HT0,1380
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ2WKRwsMsDogRbGtzLAXNAuw,3521
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJA-QLx64sDogRh3IwJOyxFLI,1087
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJTd2xv-gsDogRwsjfQO5V1eE,4744
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJeTZC3aYsDogRuMFhXSacD-Q,318
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1073
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJTZHMAqUsDogRqyWVVG5_938,1143
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ3YXd7X0rDogRvmRQk9Titww,3160
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJKcQCIaQsDogRMVQDi8SU-6Q,589
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1438
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJuY56XeksDogR-POEDSCayqc,4487
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ333461crDogRZod39RtfW2Y,1968
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJx7nAdbssDogRrpx6SeVf2xQ,1278
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJi37F8KYsDogRC4jkglOf7WQ,102
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJy0ULzq4sDogRAybixJbiFAI,1280
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJUfD_eJssDogR_TtOYNTGJxU,2105
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJlbzt3bosDogR8pGnOJVLrsQ,1364
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJie-jBaMsDogRJrvrH1RmvfY,1910
ChIJVXvUNKYsDogRQVDQyijJJbk,ChIJ4apZenwrDogRKJ7BJ0S9vwc,3442
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJV0AwM30rDogR2sd-X0cgErU,1637
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJlUbZ4qMsDogR3tCinMzzKUg,605
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,2686
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJu_tp4r4sDogR_dRFCX8wCc8,1363
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ9Sszh6YsDogRUUo6zu8_TQY,936
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJA5xPiqYsDogRBBCptdwsGEQ,1436
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJHzRIuaUsDogRP_AJdMSgzjI,1321
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJhU2sZqAsDogRtIzPkFS5qj0,623
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJtRSxt28rDogRpo4hEqqjIGk,2538
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJh479BaAsDogRWa7hmywCQCQ,1246
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJD9Dsz6UsDogRu-9zC1mr2o8,951
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJFakjbJcsDogRghZ0HYdk3Io,596
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJjdRoFFYrDogRz2dolVQVQ0c,2934
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJXWmIuKMsDogRU9zDFF0QQ5M,2023
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJdajrNrAsDogRyBKPsZKlwOs,1919
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJVXvUNKYsDogRQVDQyijJJbk,1539
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJR5oqv5gsDogRKqyLD-s-zHY,0
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJn5Pz6bwsDogRuKerVeP_zv4,857
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJn2gRpa4sDogR1WNoXyHTkn0,2304
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJo1w9aLssDogR686u5vc6n3o,1213
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJtWwe37wsDogRVIC0hVYvdMQ,771
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJr7zdAKwsDogRrMIKO4_-HT0,2464
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ2WKRwsMsDogRbGtzLAXNAuw,2187
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJA-QLx64sDogRh3IwJOyxFLI,2170
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJTd2xv-gsDogRwsjfQO5V1eE,2180
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJeTZC3aYsDogRuMFhXSacD-Q,961
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1247
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJTZHMAqUsDogRqyWVVG5_938,1390
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ3YXd7X0rDogRvmRQk9Titww,2529
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJKcQCIaQsDogRMVQDi8SU-6Q,799
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1066
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJuY56XeksDogR-POEDSCayqc,1923
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ333461crDogRZod39RtfW2Y,2178
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJx7nAdbssDogRrpx6SeVf2xQ,1488
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJi37F8KYsDogRC4jkglOf7WQ,1268
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJy0ULzq4sDogRAybixJbiFAI,1639
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJUfD_eJssDogR_TtOYNTGJxU,906
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJlbzt3bosDogR8pGnOJVLrsQ,1874
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJie-jBaMsDogRJrvrH1RmvfY,914
ChIJR5oqv5gsDogRKqyLD-s-zHY,ChIJ4apZenwrDogRKJ7BJ0S9vwc,2811
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJV0AwM30rDogR2sd-X0cgErU,2850
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJlUbZ4qMsDogR3tCinMzzKUg,1003
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,3900
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJu_tp4r4sDogR_dRFCX8wCc8,603
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ9Sszh6YsDogRUUo6zu8_TQY,814
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJA5xPiqYsDogRBBCptdwsGEQ,1330
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJHzRIuaUsDogRP_AJdMSgzjI,1215
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJhU2sZqAsDogRtIzPkFS5qj0,1836
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJtRSxt28rDogRpo4hEqqjIGk,3751
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJh479BaAsDogRWa7hmywCQCQ,1743
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJD9Dsz6UsDogRu-9zC1mr2o8,830
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJFakjbJcsDogRghZ0HYdk3Io,1090
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJjdRoFFYrDogRz2dolVQVQ0c,2270
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJXWmIuKMsDogRU9zDFF0QQ5M,1887
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJdajrNrAsDogRyBKPsZKlwOs,951
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJVXvUNKYsDogRQVDQyijJJbk,1469
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJR5oqv5gsDogRKqyLD-s-zHY,1235
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJn5Pz6bwsDogRuKerVeP_zv4,0
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJn2gRpa4sDogR1WNoXyHTkn0,1568
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJo1w9aLssDogR686u5vc6n3o,246
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJtWwe37wsDogRVIC0hVYvdMQ,430
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJr7zdAKwsDogRrMIKO4_-HT0,1800
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ2WKRwsMsDogRbGtzLAXNAuw,1316
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJA-QLx64sDogRh3IwJOyxFLI,1701
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJTd2xv-gsDogRwsjfQO5V1eE,2556
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJeTZC3aYsDogRuMFhXSacD-Q,840
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJYYypDqQsDogRJ_itp7Hjk_Y,562
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJTZHMAqUsDogRqyWVVG5_938,700
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ3YXd7X0rDogRvmRQk9Titww,3743
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJKcQCIaQsDogRMVQDi8SU-6Q,677
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,99
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJuY56XeksDogR-POEDSCayqc,2299
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ333461crDogRZod39RtfW2Y,2072
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJx7nAdbssDogRrpx6SeVf2xQ,524
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJi37F8KYsDogRC4jkglOf7WQ,1201
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJy0ULzq4sDogRAybixJbiFAI,1445
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJUfD_eJssDogR_TtOYNTGJxU,2148
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJlbzt3bosDogR8pGnOJVLrsQ,910
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJie-jBaMsDogRJrvrH1RmvfY,704
ChIJn5Pz6bwsDogRuKerVeP_zv4,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4024
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJV0AwM30rDogR2sd-X0cgErU,3305
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJlUbZ4qMsDogR3tCinMzzKUg,2014
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4354
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJu_tp4r4sDogR_dRFCX8wCc8,2449
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ9Sszh6YsDogRUUo6zu8_TQY,1764
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJA5xPiqYsDogRBBCptdwsGEQ,1482
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJHzRIuaUsDogRP_AJdMSgzjI,1367
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJhU2sZqAsDogRtIzPkFS5qj0,2291
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJtRSxt28rDogRpo4hEqqjIGk,4206
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJh479BaAsDogRWa7hmywCQCQ,2135
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJD9Dsz6UsDogRu-9zC1mr2o8,1779
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJFakjbJcsDogRghZ0HYdk3Io,3383
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJjdRoFFYrDogRz2dolVQVQ0c,702
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJXWmIuKMsDogRU9zDFF0QQ5M,319
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJdajrNrAsDogRyBKPsZKlwOs,725
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJVXvUNKYsDogRQVDQyijJJbk,1040
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJR5oqv5gsDogRKqyLD-s-zHY,2274
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJn5Pz6bwsDogRuKerVeP_zv4,1971
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJn2gRpa4sDogR1WNoXyHTkn0,0
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJo1w9aLssDogR686u5vc6n3o,1658
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJtWwe37wsDogRVIC0hVYvdMQ,1885
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJr7zdAKwsDogRrMIKO4_-HT0,232
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ2WKRwsMsDogRbGtzLAXNAuw,2709
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJA-QLx64sDogRh3IwJOyxFLI,133
